X-axis,Y-axis,Yaw
962839.4959845392,1958957.523004744,1.3818256744737145
962839.6837604544,1958958.5048261017,1.3818256723978786
962839.8715363716,1958959.4866474587,1.3818256701538962
962840.0593122912,1958960.468468816,1.3818256693663324
962840.2470882108,1958961.450290169,1.3818256697332347
962840.4348641305,1958962.4321115247,1.3818256676405247
962840.622640052,1958963.413932879,1.3818015673213682
962840.810439636,1958964.395749709,1.3817953566705043
962840.9982453173,1958965.3775653704,1.3817953547428354
962841.1860510006,1958966.3593810324,1.3817953543489911
962841.373856684,1958967.3411966923,1.3817953547259403
962841.5616623672,1958968.3230123536,1.3817953524819782
962841.7494680528,1958969.3048280152,1.3817953499485882
962841.9372737408,1958970.286643676,1.3817953499416626
962842.1250794284,1958971.268459335,1.3817953499147975
962842.3128851162,1958972.2502749944,1.3817953477852216
962842.5006908062,1958973.232090654,1.3817953472163353
962842.6884964962,1958974.2139063107,1.3817845449484674
962842.8763127924,1958975.1957199408,1.3817741741365266
962843.0641392708,1958976.1775316228,1.381774171831903
962843.2519657514,1958977.159343304,1.381774171569311
962843.439792232,1958978.141154984,1.381774171831903
962843.6276187126,1958979.1229666653,1.3817741695272794
