X-axis,Y-axis,Yaw
69.60454080323689,-54.06184979551472,1.381954403256162
69.79219032917172,-53.08000426902436,1.3819544033100448
69.97983985487372,-52.09815874346532,1.3819544009078633
70.16748938302044,-51.11631321790628,1.3819544007161841
70.35513891105074,-50.13446769397706,1.3819543986907368
70.54278844140936,-49.15262216865085,1.381954398384668
70.73043797176797,-48.17077664495446,1.3819543957908071
70.91808750445489,-47.18893112288788,1.381954395851314
71.10573703725822,-46.20708559988998,1.381892505916612
71.29344733606558,-45.22525169234723,1.3818725568296415
71.48117722116876,-44.243421531515196,1.3818725548918278
71.66890710860025,-43.26159136882052,1.3818725547168564
71.85663699603174,-42.27976120705716,1.3818725545082038
72.0443668832304,-41.297931047622114,1.3818725502557319
72.23209677520208,-40.31610088585876,1.3818725520185742
72.41982666484546,-39.33427072688937,1.381872550353279
72.60755655658431,-38.35244056582451,1.3818725476718372
72.79528645065147,-37.37061040685512,1.3818725499495321
72.98301634262316,-36.38878024672158,1.381864527992327
73.17075411044061,-35.40695159439929,1.38182567903918
73.3585300212726,-34.42513023549691,1.3818256768927109
73.54630593420006,-33.44330887706019,1.3818256768320836
73.73408184701111,-32.461487519554794,1.3818256748775022
73.92185776203405,-31.479666160885245,1.3818256740630588
74.1096336771734,-30.497844805940986,1.3818256744737145
74.29740959242918,-29.51602344820276,1.3818256723978786
74.485185509664,-28.534202091163024,1.3818256701538962
74.67296142922714,-27.55238073389046,1.3818256693663324
74.86073734879028,-26.570559380808845,1.3818256697332347
75.04851326846983,-25.588738025166094,1.3818256676405247
75.23628919001203,-24.606916670920327,1.3818015673213682
75.42408877401613,-23.625099840806797,1.3817953566705043
75.6118944552727,-22.643284179503098,1.3817953547428354
75.79970013862476,-21.661468517500907,1.3817953543489911
75.98750582197681,-20.679652857594192,1.3817953547259403
76.17531150521245,-19.697837196290493,1.3817953524819782
76.36311719077639,-18.716021534753963,1.3817953499485882
76.55092287878506,-17.734205873915926,1.3817953499416626
76.73872856644448,-16.752390214940533,1.3817953499147975
76.92653425422031,-15.77057455549948,1.3817953477852216
77.11433994420804,-14.788758895825595,1.3817953472163353
77.30214563419577,-13.806943239178509,1.3817845449484674
77.48996193043422,-12.825129609089345,1.3817741741365266
77.67778840882238,-11.843317927094176,1.381774171831903
77.86561488942243,-10.8615062457975,1.381774171569311
78.05344137002248,-9.879694565897807,1.381774171831903
78.24126785062253,-8.897882884601131,1.3817741695272794
78.42909433343448,-7.916071204002947,1.3817741670475945
78.61692081845831,-6.934259525034577,1.3817741690896261
78.80474730127025,-5.952447846764699,1.381774165032418
78.99257378838956,-4.970636167563498,1.3817741669600638
79.1804002734134,-3.9888244890607893,1.3817710736455893
79.36822979559656,-3.0070133910048753,1.38175856799268
79.55607159563806,-2.0252046436071396,1.381758565785516
79.74391339765862,-1.0433958976063877,1.381758564251807
79.93175520177465,-0.06158714881166816,1.3817585638748084
80.1195970060071,0.9202215985860676,1.3817585638409657
80.30743881000672,1.9020303445868194,1.3817585613513361
80.49528061645105,2.88383909012191,1.381758561640797
80.68312242277898,3.865647836588323,1.38175855923171
80.87096423120238,4.847456581192091,1.381749750955203
81.05881468777079,5.829263671766967,1.3817466642044582
81.24666817486286,6.811070182127878,1.3817466618391259
81.43452166405041,7.792876690858975,1.3817466621017556
81.62237515323795,8.774683200987056,1.381746659982123
81.81022864440456,9.756489710183814,1.3817464882076
81.99808230402414,10.73829618608579,1.3817379337857494
82.18594436242711,11.720101054990664,1.381737931514988
82.3738064232748,12.70190592459403,1.4020115333959529
82.54172337264754,13.68729893816635,1.4408872786103857
82.67118524236139,14.678244288545102,1.454400100057959
82.78727427439298,15.67109689139761,1.4544000961745795
82.90336331003346,16.66394949168898,1.4900179174261372
82.98397492722142,17.659713176079094,1.523450319963694
83.03128509223461,18.658209396526217,1.5234503159864439
83.07859526120592,19.65670561650768,1.5234503184464792
83.12590542761609,20.655201834393665,1.523450314961526
83.17321559763514,21.65369805484079,1.5904003481497175
83.15363509999588,22.65237015602179,1.612883537579377
83.11157645296771,23.651101362425834,1.6128835365223653
83.06951780698728,24.64983256906271,1.6128835335264868
83.02745916403364,25.648563775001094,1.6128835345246983
82.98540052003227,26.64729498210363,1.6128835339723142
82.94334187661298,27.646026188507676,1.7152158519062237
82.79958660562988,28.634496714919806,1.729818533069329
82.64129452360794,29.6215005479753,1.729818531062422
82.48300244298298,30.60850438498892,1.7298185299320399
82.32471036398783,31.595508218975738,1.7298185282939682
82.16641828638967,32.58251205459237,1.7298185290663586
82.00812620786019,33.56951589114033,1.7724784688143551
81.80836025916506,34.546548534417525,1.8836602678504368
81.50069351517595,35.49763955571689,1.8836602675505891
81.19302677165251,36.44873057655059,1.8836602668988405
80.8853600283619,37.39982159878127,1.8836602635551627
80.57769328798167,38.3509126228746,1.8836602633986934
