X-axis,Y-axis
-240.8962656473741,486.75021474505775
-240.64680230652448,487.71820307709277
-240.3973389636958,488.686191407498
-240.1478756191209,489.65417973836884
-239.89144483895507,490.62033511069603
-239.63227290136274,491.58576935203746
-239.37310096400324,492.5512035910506
-239.1139290225692,493.5166378307622
-238.854757081368,494.48207207000814
-238.59558514051605,495.4475063083228
-238.33641319780145,496.4129405475687
-238.07693453738466,497.37829173519276
-237.8135955517646,498.3425976736471
-237.55025656532962,499.30690361047164
-237.28691757994238,500.27120954799466
-237.02357859374024,501.2355154843535
-236.76023960392922,502.1998214200139
-236.4969006155152,503.1641273556743
-236.2335616237251,504.1284332892392
-235.970222633332,505.0927392230369
-235.7068836420076,506.0570451579988
-235.4420579697471,507.02094317995943
-235.176402819925,507.9846136092674
-234.9107476673089,508.948284039041
-234.64509251434356,509.9119544662535
-234.37943736079615,510.87562489602715
-234.11378220457118,511.83929532393813
-233.8481270497432,512.8029657516163
-233.5824718925869,513.7666361790616
-233.31681673473213,514.7303066044115
-233.05116157617886,515.6939770306926
-232.78530028590467,516.6575904623605
-232.51817115209997,517.6208533416502
-232.25104201817885,518.5841162223369
-231.98391288158018,519.5473791018594
-231.7167837449815,520.5106419804506
-231.4496546057053,521.4739048606716
-231.18252546654548,522.4371677360032
-230.91539632692002,523.4004306129646
-230.64826718729455,524.3636934903916
-230.38113804534078,525.3269563654903
-230.11400890094228,526.2902192424517
-229.84658905258402,527.2534013330005
-229.5784398439573,528.2163807451725
-229.31029063777532,529.179360156646
-229.04214142914861,530.1423395678867
-228.77399221854284,531.1053189770319
-228.50584300770424,532.0682983880397
-228.2376937973313,533.0312777976505
-227.96954458439723,533.9942572047003
-227.70139537157957,534.9572366143111
-227.4332461587619,535.9202160220593
-227.16509694373235,536.8831954279449
-226.89635381731205,537.8460092076566
-226.627457348397,538.8087802228983
-226.35856087959837,539.7715512383729
-226.0896644089371,540.7343222519848
-225.8207679381594,541.6970932662953
-225.55187146773096,542.6598642789759
-225.2829749933444,543.6226352918893
-225.0140785209369,544.5854063038714
-224.74518204457127,545.5481773139909
-224.47606519493274,546.5108867043164
-224.206598909921,547.473498390289
-223.93713262537494,548.4361100755632
-223.66766633896623,549.3987217575777
-223.39820005279034,550.3613334402908
-223.12873376475181,551.3239451234695
-222.85926747496706,552.2865568043198
-222.5898011851823,553.2491684863344
-222.31998818810098,554.2116830262821
-222.05007647455204,555.1741699052509
-221.78016476135235,556.136656785151
-221.5102530461736,557.0991436659824
-221.24034133180976,558.0616305449512
-220.97020154132042,559.0240534231998
-220.69995792850386,559.9864471664187
-220.43408683419693,560.9499302383047
-220.19569246994797,561.9205226015765
-219.99356304074172,562.8994899236131
-219.81771041732281,563.883055107668
-219.67541259212885,564.8724916386418
-219.55531855812296,565.8642108240165
-219.49333039694466,566.8619035582524
-219.43134223739617,567.8595962910913
-219.46622431778815,568.8579471502453
-219.51465094753075,569.8563900303561
-219.6224395049503,570.8473070999607
-219.82470229733735,571.8262468762696
-220.0269650873961,572.8051866535097
-220.4195630545728,573.7223771107383
-220.83051848656032,574.6336119642947
-221.36637472896837,575.4643904822879
-222.02614174759947,576.2153504078742
-222.70553848193958,576.9418532799464
-223.58147689257748,577.4234809686895
-224.4574153055437,577.9051086576656
-225.36612840089947,578.3123081296217
-226.3128130409168,578.6332777955104
-227.25949768337887,578.9542474611662
-228.2061823279364,579.2752171270549
-229.1546844317345,579.5907533855643
-230.10396012756974,579.9039769424126
-231.0532358273631,580.2172004960012
-232.00251152657438,580.5304240528494
-232.95178722718265,580.8436476103961
-233.90156747074798,581.1553321806714
-234.8520340033574,581.4649234062526
-235.80250053619966,581.7745146332309
-236.75296706915833,582.0841058620717
-237.703433602117,582.3936970909126
-238.65390013775323,582.7032883206848
-239.60442152956966,583.012710504001
-240.5555719457334,583.3201942455489
-241.50672236457467,583.6276779852342
-242.4578727837652,583.9351617274806
